0.1	-0
0.2	-0.0814677
0.3	-0.16035
0.4	-0.234143
0.5	-0.300507
0.6	-0.357335
0.7	-0.402827
0.8	-0.435541
0.9	-0.454441
1	-0.458931
1.1	-0.448872
1.2	-0.424588
1.3	-0.386854
1.4	-0.33687
1.5	-0.276225
1.6	-0.206845
1.7	-0.130929
1.8	-0.050879
1.9	0.0307749
2	0.111461
2.1	0.188646
2.2	0.259919
2.3	0.323069
2.4	0.376156
2.5	0.417573
2.6	0.446101
2.7	0.460941
2.8	0.461739
2.9	0.448594
3	0.422043
3.1	0.383036
3.2	0.332893
3.3	0.273239
3.4	0.205939
3.5	0.133013
3.6	0.0565523
3.7	-0.0213703
3.8	-0.0987783
3.9	-0.173864
4	-0.245044
4.1	-0.310996
4.2	-0.370679
4.3	-0.42333
4.4	-0.46845
4.5	-0.505769
4.6	-0.535215
4.7	-0.556873
4.8	-0.570947
4.9	-0.577726
5	-0.577557
5.1	-0.570825
5.2	-0.557935
5.3	-0.539303
5.4	-0.51535
5.5	-0.486497
5.6	-0.453169
5.7	-0.415786
5.8	-0.374772
5.9	-0.330552
6	-0.283554
6.1	-0.234207
6.2	-0.182943
6.3	-0.130197
6.4	-0.0764057
6.5	-0.0220048
6.6	0.0325709
6.7	0.08689
6.8	0.140527
6.9	0.193064
7	0.244094
7.1	0.293222
7.2	0.34007
7.3	0.384278
7.4	0.425507
7.5	0.463438
7.6	0.497783
7.7	0.528277
7.8	0.554687
7.9	0.576811
8	0.594479
8.1	0.607556
8.2	0.615943
8.3	0.619576
8.4	0.618427
8.5	0.612506
8.6	0.60186
8.7	0.58657
8.8	0.566755
8.9	0.542569
9	0.514197
9.1	0.48186
9.2	0.445806
9.3	0.406314
9.4	0.363688
9.5	0.318258
9.6	0.270373
9.7	0.220403
9.8	0.168733
9.9	0.115762
10	0.0618979
10.1	0.00755677
10.2	-0.0468426
10.3	-0.100881
10.4	-0.154141
10.5	-0.206212
10.6	-0.256694
10.7	-0.305196
10.8	-0.351344
10.9	-0.394783
11	-0.435177
11.1	-0.472216
11.2	-0.505613
11.3	-0.535111
11.4	-0.560482
11.5	-0.581532
11.6	-0.598096
11.7	-0.610049
11.8	-0.617297
11.9	-0.619785
12	-0.617493
12.1	-0.61044
12.2	-0.598679
12.3	-0.582301
12.4	-0.561433
12.5	-0.536236
12.6	-0.506903
12.7	-0.473661
12.8	-0.436767
12.9	-0.396504
13	-0.353184
13.1	-0.307141
13.2	-0.258728
13.3	-0.208321
13.4	-0.156307
13.5	-0.103088
13.6	-0.0490734
13.7	0.00531928
13.8	0.0596709
13.9	0.113562
14	0.166578
14.1	0.218309
14.2	0.268357
14.3	0.316335
14.4	0.361874
14.5	0.404622
14.6	0.44425
14.7	0.480453
14.8	0.51295
14.9	0.541491
15	0.565857
15.1	0.585859
15.2	0.601343
15.3	0.61219
15.4	0.618316
15.5	0.619674
15.6	0.616254
15.7	0.608081
15.8	0.595219
15.9	0.577766
16	0.555859
16.1	0.529665
16.2	0.499386
16.3	0.465256
16.4	0.427539
16.5	0.386524
16.6	0.342529
16.7	0.295892
16.8	0.246974
16.9	0.196151
17	0.143815
17.1	0.0903706
17.2	0.0362291
17.3	-0.0181918
17.4	-0.0724724
17.5	-0.126194
17.6	-0.178943
17.7	-0.230311
17.8	-0.279904
17.9	-0.327338
18	-0.372248
18.1	-0.414287
18.2	-0.453132
18.3	-0.488482
18.4	-0.520065
18.5	-0.547638
18.6	-0.570987
18.7	-0.589934
18.8	-0.604331
18.9	-0.614068
19	-0.619069
19.1	-0.619297
19.2	-0.614748
19.3	-0.605459
19.4	-0.591501
19.5	-0.572982
19.6	-0.550044
19.7	-0.522865
19.8	-0.491653
19.9	-0.45665
20	-0.418126
20.1	0.0461995
delta_l =	0.942557
