9.15	-0.102572
9.2	-0.0976086
9.25	-0.0924571
9.3	-0.0871273
9.35	-0.0816295
9.4	-0.0759741
9.45	-0.0701723
9.5	-0.064235
9.55	-0.0581739
9.6	-0.0520005
9.65	-0.0457268
9.7	-0.039365
9.75	-0.0329272
9.8	-0.0264259
9.85	-0.0198736
9.9	-0.013283
9.95	-0.00666673
10	-3.7631e-05
10.05	0.00659154
10.1	0.013208
10.15	0.019799
10.2	0.0263518
10.25	0.0328537
10.3	0.0392923
10.35	0.0456551
10.4	0.0519299
10.45	0.0581044
10.5	0.064167
10.55	0.0701057
10.6	0.0759092
10.65	0.0815663
10.7	0.0870661
10.75	0.0923979
10.8	0.0975515
10.85	0.102517
10.9	0.107285
10.95	0.111846
11	0.116191
11.05	0.120312
11.1	0.1242
11.15	0.12785
11.2	0.131252
11.25	0.134402
11.3	0.137292
11.35	0.139918
11.4	0.142274
11.45	0.144355
11.5	0.146158
11.55	0.147678
11.6	0.148915
11.65	0.149863
11.7	0.150523
11.75	0.150893
11.8	0.150971
11.85	0.150758
11.9	0.150255
11.95	0.149461
12	0.148379
12.05	0.147012
12.1	0.14536
12.15	0.143428
12.2	0.14122
12.25	0.138739
12.3	0.135991
12.35	0.13298
12.4	0.129713
12.45	0.126195
12.5	0.122434
12.55	0.118437
12.6	0.114212
12.65	0.109766
12.7	0.105109
12.75	0.100248
12.8	0.0951949
12.85	0.0899578
12.9	0.0845471
12.95	0.0789734
13	0.0732473
13.05	0.06738
13.1	0.0613827
13.15	0.055267
13.2	0.0490447
13.25	0.0427278
13.3	0.0363284
13.35	0.0298591
13.4	0.0233321
13.45	0.0167601
13.5	0.0101558
13.55	0.0035319
13.6	-0.00309881
13.65	-0.00972354
13.7	-0.0163295
13.75	-0.022904
13.8	-0.0294343
13.85	-0.0359078
13.9	-0.0423121
13.95	-0.0486348
14	-0.0548636
14.05	-0.0609866
14.1	-0.066992
14.15	-0.0728682
14.2	-0.0786038
14.25	-0.0841879
14.3	-0.0896095
14.35	-0.0948583
14.4	-0.0999241
14.45	-0.104797
14.5	-0.109468
14.55	-0.113928
14.6	-0.118168
14.65	-0.12218
14.7	-0.125957
14.75	-0.12949
14.8	-0.132774
14.85	-0.135802
14.9	-0.138568
14.95	-0.141066
15	-0.143292
15.05	-0.145242
15.1	-0.146912
15.15	-0.148299
15.2	-0.149399
15.25	-0.150212
15.3	-0.150734
15.35	-0.150966
15.4	-0.150907
15.45	-0.150556
15.5	-0.149915
15.55	-0.148985
15.6	-0.147768
15.65	-0.146266
15.7	-0.144481
15.75	-0.142418
15.8	-0.14008
15.85	-0.137472
15.9	-0.134599
15.95	-0.131466
16	-0.12808
16.05	-0.124446
16.1	-0.120573
16.15	-0.116467
16.2	-0.112136
16.25	-0.107589
16.3	-0.102835
16.35	-0.0978819
16.4	-0.0927403
16.45	-0.0874198
16.5	-0.0819307
16.55	-0.0762835
16.6	-0.0704892
16.65	-0.064559
16.7	-0.0585042
16.75	-0.0523366
16.8	-0.0460681
16.85	-0.0397107
16.9	-0.0332767
16.95	-0.0267785
17	-0.0202287
17.05	-0.0136398
17.1	-0.00702464
17.15	-0.000395926
17.2	0.00623355
17.25	0.012851
17.3	0.0194437
17.35	0.0259988
17.4	0.0325038
17.45	0.0389462
17.5	0.0453134
17.55	0.0515932
17.6	0.0577735
17.65	0.0638423
17.7	0.069788
17.75	0.0755991
17.8	0.0812644
17.85	0.086773
17.9	0.0921141
17.95	0.0972776
18	0.102254
18.05	0.107032
18.1	0.111604
18.15	0.115961
18.2	0.120095
18.25	0.123996
18.3	0.127659
18.35	0.131075
18.4	0.134238
18.45	0.137143
18.5	0.139783
18.55	0.142153
18.6	0.144249
18.65	0.146067
18.7	0.147604
18.75	0.148855
18.8	0.149819
18.85	0.150495
18.9	0.15088
18.95	0.150974
19	0.150777
19.05	0.150289
19.1	0.149511
19.15	0.148445
19.2	0.147093
19.25	0.145457
19.3	0.14354
19.35	0.141346
19.4	0.13888
19.45	0.136146
19.5	0.133149
19.55	0.129896
19.6	0.126392
19.65	0.122644
19.7	0.118659
19.75	0.114446
19.8	0.110012
19.85	0.105366
19.9	0.100516
19.95	0.095473
20	0.0902456
20.05	0.084844
 k size = 115
