 k size = 115
0.1	0.0146378
0.15	0.0292586
0.2	0.0438455
0.25	0.0583818
0.3	0.0728505
0.35	0.0872349
0.4	0.101519
0.45	0.115685
0.5	0.129718
0.55	0.143601
0.6	0.157318
0.65	0.170855
0.7	0.184194
0.75	0.197322
0.8	0.210223
0.85	0.222883
0.9	0.235287
0.95	0.247422
1	0.259275
1.05	0.270831
1.1	0.282078
1.15	0.293005
1.2	0.303599
1.25	0.313848
1.3	0.323743
1.35	0.333271
1.4	0.342425
1.45	0.351193
1.5	0.359567
1.55	0.36754
1.6	0.375102
1.65	0.382246
1.7	0.388967
1.75	0.395257
1.8	0.401111
1.85	0.406525
1.9	0.411493
1.95	0.416012
2	0.420079
2.05	0.423691
2.1	0.426846
2.15	0.429543
2.2	0.431781
2.25	0.43356
2.3	0.434879
2.35	0.435741
2.4	0.436147
2.45	0.436098
2.5	0.435599
2.55	0.434651
2.6	0.43326
2.65	0.431429
2.7	0.429164
2.75	0.42647
2.8	0.423354
2.85	0.419821
2.9	0.41588
2.95	0.411539
3	0.406804
3.05	0.401686
3.1	0.396193
3.15	0.390335
3.2	0.384121
3.25	0.377563
3.3	0.370671
3.35	0.363457
3.4	0.355932
3.45	0.348108
3.5	0.339997
3.55	0.331613
3.6	0.322967
3.65	0.314074
3.7	0.304946
3.75	0.295598
3.8	0.286043
3.85	0.276295
3.9	0.266369
3.95	0.256279
4	0.246039
4.05	0.235665
4.1	0.22517
4.15	0.214571
4.2	0.203881
4.25	0.193115
4.3	0.182289
4.35	0.171417
4.4	0.160513
4.45	0.149594
4.5	0.138672
4.55	0.127764
4.6	0.116883
4.65	0.106043
4.7	0.0952585
4.75	0.0845438
4.8	0.0739122
4.85	0.0633772
4.9	0.0529521
4.95	0.0426498
5	0.0324829
5.05	0.022464
5.1	0.012605
5.15	0.00291767
5.2	-0.00658655
5.25	-0.0158966
5.3	-0.0250019
5.35	-0.0338921
5.4	-0.0425574
5.45	-0.0509882
5.5	-0.0591755
5.55	-0.0671107
5.6	-0.0747857
5.65	-0.0821927
5.7	-0.0893244
5.75	-0.0961741
5.8	-0.102735
5.85	-0.109003
5.9	-0.11497
5.95	-0.120633
6	-0.125988
6.05	-0.13103
6.1	-0.135756
6.15	-0.140163
6.2	-0.144249
6.25	-0.148012
6.3	-0.151451
6.35	-0.154565
6.4	-0.157353
6.45	-0.159816
6.5	-0.161954
6.55	-0.163768
6.6	-0.165261
6.65	-0.166433
6.7	-0.167289
6.75	-0.16783
6.8	-0.16806
6.85	-0.167984
6.9	-0.167605
6.95	-0.166928
7	-0.165959
7.05	-0.164703
7.1	-0.163166
7.15	-0.161354
7.2	-0.159275
7.25	-0.156935
7.3	-0.154341
7.35	-0.151502
7.4	-0.148426
7.45	-0.14512
7.5	-0.141594
7.55	-0.137856
7.6	-0.133916
7.65	-0.129783
7.7	-0.125466
7.75	-0.120975
7.8	-0.116321
7.85	-0.111513
7.9	-0.106562
7.95	-0.101478
8	-0.096271
8.05	-0.0909524
8.1	-0.0855325
8.15	-0.0800223
8.2	-0.0744322
8.25	-0.0687733
8.3	-0.0630561
8.35	-0.0572916
8.4	-0.0514903
8.45	-0.0456631
8.5	-0.0398205
8.55	-0.0339731
8.6	-0.0281312
8.65	-0.0223053
8.7	-0.0165054
8.75	-0.0107416
8.8	-0.00502382
8.85	0.00063831
8.9	0.00623527
8.95	0.0117578
9	0.0171968
9.05	0.0225434
9.1	0.0277891
9.15	0.0329256
9.2	0.0379447
9.25	0.0428387
9.3	0.0476002
9.35	0.0522219
9.4	0.056697
9.45	0.0610189
9.5	0.0651814
9.55	0.0691787
9.6	0.0730053
9.65	0.0766558
9.7	0.0801256
9.75	0.0834102
9.8	0.0865054
9.85	0.0894075
9.9	0.0921132
9.95	0.0946196
10	0.096924
10.05	0.0990242
10.1	0.100918
10.15	0.102605
10.2	0.104083
10.25	0.105352
10.3	0.106411
10.35	0.107261
10.4	0.107902
10.45	0.108335
10.5	0.10856
10.55	0.10858
10.6	0.108396
10.65	0.10801
10.7	0.107426
10.75	0.106646
10.8	0.105672
10.85	0.10451
10.9	0.103162
10.95	0.101632
11	0.0999259
11.05	0.0980474
11.1	0.0960016
11.15	0.0937939
11.2	0.0914296
11.25	0.0889145
11.3	0.0862546
11.35	0.083456
11.4	0.080525
11.45	0.0774683
11.5	0.0742924
11.55	0.0710042
11.6	0.0676109
11.65	0.0641195
11.7	0.0605373
11.75	0.0568716
11.8	0.05313
11.85	0.04932
11.9	0.0454492
11.95	0.0415252
12	0.0375557
12.05	0.0335485
12.1	0.0295113
12.15	0.0254517
12.2	0.0213776
12.25	0.0172965
12.3	0.013216
12.35	0.00914383
12.4	0.00508734
12.45	0.00105395
12.5	-0.00294904
12.55	-0.00691443
12.6	-0.0108352
12.65	-0.0147043
12.7	-0.0185151
12.75	-0.0222608
12.8	-0.0259351
12.85	-0.0295317
12.9	-0.0330444
12.95	-0.0364674
13	-0.039795
13.05	-0.0430218
13.1	-0.0461424
13.15	-0.0491518
13.2	-0.0520454
13.25	-0.0548185
13.3	-0.057467
13.35	-0.0599867
13.4	-0.062374
13.45	-0.0646253
13.5	-0.0667375
13.55	-0.0687077
13.6	-0.0705331
13.65	-0.0722115
13.7	-0.0737408
13.75	-0.0751192
13.8	-0.0763452
13.85	-0.0774175
13.9	-0.0783354
13.95	-0.0790982
14	-0.0797055
14.05	-0.0801573
14.1	-0.0804539
14.15	-0.0805958
14.2	-0.0805838
14.25	-0.080419
14.3	-0.0801028
14.35	-0.0796368
14.4	-0.0790229
14.45	-0.0782633
14.5	-0.0773604
14.55	-0.0763169
14.6	-0.0751356
14.65	-0.0738198
14.7	-0.0723728
14.75	-0.0707982
14.8	-0.0690998
14.85	-0.0672817
14.9	-0.065348
14.95	-0.0633031
15	-0.0611516
15.05	-0.0588983
15.1	-0.056548
15.15	-0.0541058
15.2	-0.0515769
15.25	-0.0489666
15.3	-0.0462804
15.35	-0.0435237
15.4	-0.0407022
15.45	-0.0378217
15.5	-0.0348879
15.55	-0.0319066
15.6	-0.0288839
15.65	-0.0258256
15.7	-0.0227377
15.75	-0.0196262
15.8	-0.0164972
15.85	-0.0133565
15.9	-0.0102103
15.95	-0.0070644
16	-0.0039248
16.05	-0.000797345
16.1	0.00231214
16.15	0.0053979
16.2	0.00845429
16.25	0.0114757
16.3	0.0144567
16.35	0.0173919
16.4	0.020276
16.45	0.0231039
16.5	0.0258706
16.55	0.0285712
16.6	0.0312012
16.65	0.0337558
16.7	0.0362308
16.75	0.038622
16.8	0.0409253
16.85	0.043137
16.9	0.0452533
16.95	0.0472708
17	0.0491864
17.05	0.0509969
17.1	0.0526997
17.15	0.054292
17.2	0.0557716
17.25	0.0571362
17.3	0.0583841
17.35	0.0595133
17.4	0.0605227
17.45	0.0614108
17.5	0.0621767
17.55	0.0628197
17.6	0.0633392
17.65	0.063735
17.7	0.064007
17.75	0.0641553
17.8	0.0641805
17.85	0.064083
17.9	0.0638639
17.95	0.0635241
18	0.0630651
18.05	0.0624883
18.1	0.0617954
18.15	0.0609885
18.2	0.0600696
18.25	0.0590411
18.3	0.0579056
18.35	0.0566657
18.4	0.0553245
18.45	0.053885
18.5	0.0523504
18.55	0.0507241
18.6	0.0490098
18.65	0.0472112
18.7	0.045332
18.75	0.0433764
18.8	0.0413483
18.85	0.0392521
18.9	0.037092
18.95	0.0348726
19	0.0325982
19.05	0.0302736
19.1	0.0279034
19.15	0.0254922
19.2	0.023045
19.25	0.0205665
19.3	0.0180616
19.35	0.0155351
19.4	0.0129921
19.45	0.0104373
19.5	0.0078757
19.55	0.0053122
19.6	0.00275166
19.65	0.00019893
19.7	-0.00234119
19.75	-0.00486394
19.8	-0.00736463
19.85	-0.0098386
19.9	-0.0122813
19.95	-0.0146883
20	-0.0170551
20.05	-0.0193775
20.1	-0.0216513
20.15	-0.0238723
20.2	-0.0260367
20.25	-0.0281406
20.3	-0.0301804
20.35	-0.0321523
20.4	-0.0340531
20.45	-0.0358795
20.5	-0.0376284
20.55	-0.0392967
20.6	-0.0408818
20.65	-0.0423811
20.7	-0.043792
20.75	-0.0451123
20.8	-0.04634
20.85	-0.0474732
20.9	-0.0485101
20.95	-0.0494493
21	-0.0502895
21.05	-0.0510294
21.1	-0.0516682
21.15	-0.0522051
21.2	-0.0526396
21.25	-0.0529714
21.3	-0.0532002
21.35	-0.0533262
21.4	-0.0533496
21.45	-0.0532708
21.5	-0.0530904
21.55	-0.0528093
21.6	-0.0524285
21.65	-0.051949
21.7	-0.0513724
21.75	-0.0507001
21.8	-0.0499339
21.85	-0.0490756
21.9	-0.0481273
21.95	-0.0470913
22	-0.0459698
22.05	-0.0447655
22.1	-0.0434809
22.15	-0.0421189
22.2	-0.0406824
22.25	-0.0391745
22.3	-0.0375984
22.35	-0.0359574
22.4	-0.0342549
22.45	-0.0324944
22.5	-0.0306795
22.55	-0.028814
22.6	-0.0269015
22.65	-0.024946
22.7	-0.0229514
22.75	-0.0209216
22.8	-0.0188607
22.85	-0.0167727
22.9	-0.0146617
22.95	-0.0125319
23	-0.0103874
23.05	-0.00823223
23.1	-0.00607068
23.15	-0.00390687
23.2	-0.00174492
23.25	0.000411048
23.3	0.00255696
23.35	0.00468876
23.4	0.00680246
23.45	0.00889408
23.5	0.0109598
23.55	0.0129956
23.6	0.014998
23.65	0.0169631
23.7	0.0188874
23.75	0.0207675
23.8	0.0225998
23.85	0.0243811
23.9	0.0261082
23.95	0.0277781
24	0.0293878
24.05	0.0309345
24.1	0.0324154
24.15	0.0338281
24.2	0.0351702
24.25	0.0364393
24.3	0.0376333
24.35	0.0387503
24.4	0.0397885
24.45	0.0407461
24.5	0.0416217
24.55	0.042414
24.6	0.0431218
24.65	0.0437441
24.7	0.0442799
24.75	0.0447288
24.8	0.0450901
24.85	0.0453635
24.9	0.0455489
24.95	0.0456462
25	0.0456556
25.05	0.0455774
25.1	0.0454122
25.15	0.0451606
25.2	0.0448235
25.25	0.0444017
25.3	0.0438965
25.35	0.0433091
25.4	0.042641
25.45	0.0418938
25.5	0.0410692
25.55	0.0401691
25.6	0.0391954
25.65	0.0381505
25.7	0.0370364
25.75	0.0358557
25.8	0.0346108
25.85	0.0333044
25.9	0.0319392
25.95	0.0305179
26	0.0290437
26.05	0.0275194
26.1	0.0259482
26.15	0.0243332
26.2	0.0226778
26.25	0.0209852
26.3	0.0192587
26.35	0.017502
26.4	0.0157183
26.45	0.0139112
26.5	0.0120842
26.55	0.010241
26.6	0.00838512
26.65	0.00652009
26.7	0.00464956
26.75	0.00277712
26.8	0.000906349
26.85	-0.00095918
26.9	-0.00281592
26.95	-0.00466036
27	-0.00648901
27.05	-0.00829844
27.1	-0.0100853
27.15	-0.0118461
27.2	-0.0135778
27.25	-0.0152771
27.3	-0.0169408
27.35	-0.0185659
27.4	-0.0201494
27.45	-0.0216886
27.5	-0.0231804
27.55	-0.0246224
27.6	-0.0260119
27.65	-0.0273465
27.7	-0.0286238
27.75	-0.0298415
27.8	-0.0309976
27.85	-0.0320901
27.9	-0.033117
27.95	-0.0340767
28	-0.0349676
28.05	-0.0357882
28.1	-0.0365372
28.15	-0.0372135
28.2	-0.0378159
28.25	-0.0383436
28.3	-0.0387958
28.35	-0.039172
28.4	-0.0394717
28.45	-0.0396946
28.5	-0.0398405
28.55	-0.0399094
28.6	-0.0399015
28.65	-0.039817
28.7	-0.0396565
28.75	-0.0394203
28.8	-0.0391093
28.85	-0.0387244
28.9	-0.0382664
28.95	-0.0377365
29	-0.0371361
29.05	-0.0364665
29.1	-0.0357291
